Total 30  Western Europe ,14433,,10925,,44159,,65508,,80927,,158860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260313.6666,,,,,,,,,,,,,,,,,,,,366198.325,,,,,,,,,,,,,,,,,,,,535287.182,,,,,,,,,,673986.742,,,,,,,,,,,,,902079.968,851927.6041,865721.0468,897770.1678,871562.8848,843745.9133,784387.1004,806443.6878,815107.5676,884490.5979,876783.5509,944007.8916,994806.3173,1006943.34,1055787.894,1098381.72,1132106.35,1113694.826,1060122.557,1032490.071,1067878.092,1111177.228,1156604.048,1192470.264,1248288.556,1281099.953,1356792.089,1336921.906,1348111.674,1339441.316,1339877.091,1287831.619,1119269.937,1065498.638,1138053.264,1215785.279,1311193.222,1396287.034,1478816.498,1532293.15,1610497.551,1699164.89,1805098.403,1887739.005,1970163.095,2018487.095,2115136.996,2251312.249,2371373.213,2487985.227,2604574.202,2762322.922,2878096.411,2985811.028,3091710.723,3255803.865,3442082.956,3593297.445,3715846.153,3879752.939,4101033.657,4190027.928,4171107.011,4351141.17,4476379.756,4608256.861,4775831.11,4849844.942,4860229.957,4901322.689,4990659.266,5109525.146,5236878.561,5384218.362,5538931.632,5763132.891,5961850.791,6033501,6144267.985,6221668.327,6206367.402,6380868.976,6546361.708,6665473.142,6852102.925,7037057,7248016,7537541,7675792,7762941,7853090,8032221,8181319,8426638,8646668,8698029
Western Offshoots ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia ,144,,160,,180,,180,,180,,173,173,177,183,195,205,207,212,216,228,280,292,303,314,335,410,413,440,452,438,577,525,497,585,679,716,809,960,1141,1207,1195,1491,1952,2393,2338,2459,3251,3114,2837,3793,3838,3837,3786,3910,4329,4303,4575,5120,5366,5414,5810,5525,6119,6764,6987,7755,7730,8052,8820,8944,9415,10108,9539,10951,11000,11719,11867,13131,13205,14345,13850,14914,13081,12362,12784,12066,12982,12264,14172,14172,15014,14568,14717,15881,16947,17145,18309,19052,19697,21307,22793,22967,23764,24861,24797,24341,24172,23716,23155,24488,25534,26818,28225,29579,31524,33002,33792,34305,34368,33662,30458,28416,30025,32110,33810,35798,37414,39306,40639.2,40749.408,43421.952,48271.104,53836.608,55737.696,53809.056,51108.96,49290.528,50502.816,53753.952,57308.16,61274,63892,64470,66481,70614,74471,77034,78577,82351,87421,91085,91713,97444,103413,110488,116131,119363,127422,134913,143118,152220,158992,163453,172314,176586,181367,188678,190653,196184,206515,210642,218780,218512,218539,233618,245444,250539,262925,274737,286820,291180,291916.4729,302570.7394,314360.3604,327595.433,341575.1958,354521.1781,370332.9173,390635,406196,414058,429694,443202,461200,472265,485488,499082,519045,531503
New Zealand ,0,,4,,40,,40,,40,,40,,,,,,,,,,40,,,,,,,,,,28,,,,,,,,,,103,,,,,,,,,,292,,,,,,,,,,902,965.427,1127.295,1283.382,1410.564,1497.279,1572.432,1792.11,1994.445,1763.205,1948.197,2029.131,2023.35,2006.007,2214.123,2202.561,2254.59,2306.619,2306.619,2428.02,2497.392,2514.735,2607.231,2670.822,2584.107,2676.603,2982.996,3017.682,3104.397,3208.455,3468.6,3480.162,3746.088,4098.729,4081.386,4457.151,4879.164,5173.995,4815.573,4884.945,5555.541,5861.934,5688.504,5781,5931.306,5960.211,5913.963,5769.438,5676.942,6312.852,7000.791,6538.311,6312.852,6821.58,6942.981,7312.965,6925.638,6729.084,7474.833,7740.759,7405.461,6775.332,6607.683,7047.039,7399.68,7746.54,9186.009,9683.175,10365.333,10509.858,10307.523,9983.787,11082.177,11313.417,11359.665,11694.963,12596.799,14099.859,12700.857,14070.954,16136,14904,15552,16084,18298,18639,19605,20165,20957,22449,22449,23704,24215,25749,27004,28724,30536,29142,29095,32099,31644,33285,34711,37177,39390,38937,39887,37944,38097,38874,39141,41041,41809,42955,45072,45420,46372,46564,46435,46850,46729,46112.65289,46620.95208,49627.33417,52253.60951,54413.49058,56332.60685,57150.93785,57449,60453,61766,64000,66930,69243,71790,73800,75276,77685,77840
Canada,32,,64,,100,,100,,86,,738,,,,,,,,,,1169,,,,,,,,,,1972,,,,,,,,,,3304,,,,,,,,,,4887,,,,,,,,,,6407,6668.956,6599.124,7262.528,7437.108,7262.528,6773.704,7227.612,6948.284,7611.688,7960.848,9078.16,9497.152,9532.068,10300.22,9671.732,9776.48,10090.724,10823.96,10893.792,11696.86,11976.188,11906.356,11836.524,12395.18,12255.516,11941.272,13233.164,13756.904,15048.796,15886.78,17143.756,18819.724,19378.38,19657.708,21962.164,24161.872,25558.512,24336.452,26920.236,29224.692,31214.904,33274.948,34916,32576.628,34671.588,38163.188,39734.408,37185.54,34357.344,33973.268,30307.088,34741.42,36801.464,37360.12,41445.292,43679.916,48009.5,52269.252,52199.42,50453.62,42667.352,39629.66,36801.464,40712.056,43994.16,46368.448,50732.948,52059.756,55167.28,62744.052,71507.968,84182.476,87988.32,91305.34,88477.144,87569.328,91445.004,93120.972,95146.1,102164,107960,115816,121228,120390,131633,142282,146402,149021,155062,159880,164598,176130,185041,197098,210203,223832,230647,242703,255497,262098,276694,291314,312176,324928,332269,350467,362245,376894,392561,397814,410164,397671,409246,432711,456107,468055,487138,510815,523177,524475,513291.9201,517778.7606,529920.6972,555411.2016,570868.2258,580059.7477,604681.7889,629755,664604,699382,709074,732692,746491,769405,792487,815469,835856,839199
United States ,272,,520,,800,,600,,527,,12548,,,,,,,,,,18219,,,,,,,,,,27694,,,,,,,,,,42583,,,,,,,,,,69346,,,,,,,,,,98374,102862,107065,112436,111735,117573,118974,122827,127964,143726,160656,166377,177002,181322,184591,185992,191596,200236,199302,211678,214713.945,224026.839,245756.925,233857.116,227131.137,254552.436,249378.606,273178.224,278869.437,304221.204,312499.332,347681.376,351303.057,368376.696,363720.249,390624.165,435636.486,442362.465,406145.655,455814.423,460470.87,475474.977,497722.446,517383,477544.509,490996.467,558773.64,544804.299,593955.684,599129.514,593438.301,579986.343,612064.089,692775.837,713988.54,730544.796,778144.032,785904.777,794700.288,843334.29,768313.755,709332.093,615685.77,602751.195,649315.665,698984.433,798321.969,832469.247,799356.735,862994.844,929737.251,1098921.492,1318809.267,1581122.448,1713572.496,1644760.557,1305357.309,1285696.755,1334330.757,1339504.587,1455916,1566784,1625245,1699970,1688804,1808126,1843455,1878063,1859088,1997061,2046727,2094396,2220732,2316765,2450915,2607294,2778086,2847549,2983081,3076517,3081900,3178106,3346554,3536622,3526724,3516825,3701163,3868829,4089548,4228647,4230558,4336141,4254870,4433129,4755958,4940383,5110480,5290129,5512845,5703521,5803200,5791930.852,5985151.501,6146209.837,6395858.483,6558150.668,6803768.743,7109774.55,7413357,7746169,8032209,8093143,8223657,8431121,8738865,9009770,9253034,9447347,9485136
Total Western Offshoots ,448,,748,,1120,,920,,833,,13499,,,,,,,,,,19708,,,,,,,,,,30271,,,,,,,,,,47185,,,,,,,,,,78363,,,,,,,,,,111493,116021.383,120910.419,127745.91,127569.672,134087.807,135050.136,139898.722,145726.729,162044.893,179980.045,187592.291,198061.502,203811.075,208105.343,209585.293,215494.07,225764.343,225637.579,239344.812,242758.197,253431.762,273351.512,260726.462,254894.424,281550.555,277284.874,301693.07,309902.738,336650.455,346868.712,382873.294,388585.869,407734.805,404406.343,434188.48,482986.522,492146.972,454994.68,508926.604,518044.103,535518.815,560449.898,582941,540849.443,555969.266,627022.791,614024.145,659973.166,664287.71,659946.36,643649.742,681343.361,765977.881,789815.641,812305.053,862541.586,874948.361,888812.373,936936.469,856630.836,787190.777,691948.113,678709.698,731237.401,786523.133,891290.426,932191.37,902421.024,969421.39,1046210.778,1228684.351,1467910.528,1736161.881,1870046.557,1796041.624,1454813.964,1441744.434,1493906.538,1506029.801,1635490,1753540,1821083,1903763,1898106,2032869,2082376,2123207,2111417,2261993,2320141,2374411,2518521,2630968,2785505,2962352,3151817,3234760,3389792,3507231,3527862,3647077,3836032,4058289,4067628,4069398,4280195,4459671,4700723,4866597,4878155,5006126,4912862,5103869,5467359,5687354,5875446,6086756,6344832,6560368,6665584,6643251.898,6852121.953,7040118.229,7331118.727,7525007.58,7794682.275,8141940.194,8491196,8877422,9207415,9295911,9466481,9708055,10052325,10361545,10642861,10879933,10933678
Eastern Europe ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269,,,,,,,,,,,,,,,,,,,,434,,,,,,,,,,548,,,,,,,,,,682,,,728,,,,,,,,,,,,,,,,905,,,,,,,,,,,,,,,,,,,,,1228.79869,1310,1342,1431,1516,1644,1711,1874,2018,2170,2355,2452.862854,2611.889676,2781.592448,2961.837221,3155.958984,3359.999969,3578.629581,3809.888452,4058.239591,4320.851034,4602.134339,4901.054288,5218.218005,5356.841894,5497.269976,5642.747538,5792.619011,5945.284081,6100.8293,6270.028687,6428.400175,6596.199901,6771.256395,6950.649691,7133.471552,7321.420592,7513.806097,7712.647213,7916.863516,8125,5850,5428.8,5949.9648,6443.811878,7300.838858,7965.215194,7152.763245,8061.164177,8875.341758,9523.241707,10208.91511,10556.01822,11189,11849,12536,13226,14059,15015
Bulgaria ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2172,,,,,,,,,,,,,,,,,,,,3896,,,,,,,,,,4892,,,,,,,,,,6581,,,7240,,,,,,,,,,,4976.463791,5155.989902,6671.190277,7274.398009,7159.501298,7023.061454,7741.165897,8875.770917,8933.219273,9084.021206,8308.468407,7927.873053,9658.504761,10204.26414,10469.96278,10599.22158,10319.16085,10520.23009,10017.55698,10333.52294,9550.789094,7446.743076,,,,,11970.80107,14433.89931,13773.24322,15317.16777,15029.926,16107.08266,16121.44475,17830.53332,19381.63892,20925.56347,22907.53174,24401.18898,26404.70038,27611.11584,29786.9723,31575.05237,34066.87478,35898.04111,36558.6972,38339.59622,40522.63373,41843.9459,43825.91417,45556.54587,46985.57372,50848.97562,52371.35704,51868.68393,52988.92686,55028.34348,53448.5137,54870.3605,56644.07848,55574.10286,57412.45023,55681.81852,57153.93263,57261.6483,56902.59608,55882.88777,49779,45597.564,42268.94183,41634.9077,42384.33604,43613.48178,39513.8145,37301.04088,38793.08252,39685.32342,41828.33088,43543.29245,45676.91378,47641.02107,50785,53934,57331,60886,64539
Czechoslovakia ,,,,,,,,,,,6501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9981,,,,,,,,,,,,,,,,,,,,11820,,,,,,,,,,,,,,,,,,,,16936,,,,,,,,,,20994,,,,,,,,,,25851,,,27755.44389,,,,,,,25090.92127,27117.06868,26395.42714,28588.1072,31557.9397,35277.16918,35138.39196,37775.15913,41105.8124,42240.31616,40856.0134,39468.24121,37886.1809,36276.36516,34888.59296,34555.52764,37386.58291,41577.65494,,,,,,,,,,,38108.22446,40217.63819,43367.88107,44158.91122,45629.94975,45435.66164,47295.27638,51347.57119,54372.91457,57703.56784,62116.68342,64836.71692,69749.43049,72524.97487,73496.41541,72108.64322,75494.80737,78270.35176,81656.51591,85153.70184,89122.73032,90760.30151,92592.1608,95756.28141,99142.44556,102445.3434,106164.5729,109300.938,111049.531,116073.2663,117488.794,118487.9899,121763.1323,121152.5126,123511.7253,125371.34,128313.4171,129312.6131,131699.5812,132365.7119,135307.7889,136418,132560,115943.7183,113300.2266,113971.0505,117827.0724,124789.9065,130723.2693,131892.3714,133504,134743,138418,142285,145864,151407,158701,168804,181231,194889,202624
Hungary ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,  ,,,,,6459,,,,,,,,,,,,,,,,,,,,9751,,,,,,,,,,11990,,,,,,,,,,15291,,,16447.33612,,,,,,,13585.49963,,,,15740.10066,18914.43653,18124.9644,18914.43653,20575.61748,21249.95826,20789.43285,19786.14535,19259.83059,21003.24822,21134.82691,22203.90376,23684.16401,23157.84925,24342.05745,26184.1591,24391.39946,24539.42548,25772.97569,,,,15559.17997,16101.94206,20147.98674,21776.27302,23157.84925,25394.68696,26249.94844,26726.92119,27664.41935,30164.41444,28799.28554,31184.14928,33272.96096,34621.64252,36430.8495,38272.95114,39868.34274,42055.83845,44424.25485,44769.64891,47318.98601,50032.79646,50641.3479,52154.50282,51973.58213,54292.65652,55460.41738,58338.7012,59851.85613,61134.74834,61315.66904,65164.34569,66743.28996,66874.86865,67549.20943,68026.18218,70476.83526,69753.15247,71578.80678,69818.94181,71216.96538,72318.9369,73420.90842,71776.17481,66990,59019.33948,57210.8809,56881.28381,58557.66344,59429.89455,60214.37491,62963.88149,66008,68722,72303,75250,78539,81835,85761,89190,92669,93781,94344
Poland ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15954,,,,,,,,,,,,,,,,,,,,29345,,,,,,,,,,38016,,,,,,,,,,45028,,,46449,,,,,,,,,,,,,,,,58980.15581,56246.78093,52177.08944,48107.39794,46771.08133,47439.23964,48107.39794,49504.45622,58980.15581,67787.6971,,,,,,,,,,,,60741.66407,63414.29729,64872.09723,68638.0804,72525.5469,76048.56342,79450.0966,83641.27142,87710.96292,90262.11281,95121.44593,102714.1539,101317.0957,107391.2621,112189.8535,118385.5033,125856.728,130412.3528,138308.7691,136911.7108,144018.4855,154283.8267,165521.0346,177973.0757,188420.6419,197288.9249,202208.9997,205974.9829,213446.2075,209497.9994,204213.4746,193340.7167,191579.2085,201054.9081,208526.1328,210712.8327,217394.4157,214478.8158,219216.6656,215815.1324,194920,181245.2289,185803.5116,192749.4204,202951.2563,217060.1588,230083.7136,245729.4186,259283,271181,282517,285948,290080,301266,317349,328773,349158,372900,391172
Romania ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8546,,,,,,,,,,,,,,,,,,,,12925,,,,,,,,,,15565,,,,,,,,,,19698,,,21810,,,,,,,,,,,,,16849.68732,16849.68732,16849.68732,16078.53458,17235.26369,17640.11888,16656.89914,17447.33069,17640.11888,18025.69524,18218.48343,17447.33069,19375.21254,,,,,,,,,,12974.64481,,19278.81844,20674,22169,23773,25493,27337.36455,28544,29805,31121,32496,33930.72046,36224.89986,37497.30187,40196.33646,42741.14049,45401.61744,50587.6196,52901.07781,54019.24928,56506.21686,57778.61888,65933.55908,70174.89914,72411.24207,76479.07277,79910.70245,83997.81196,85906.41499,88701.84366,91265.92651,91516.55115,90957.46542,91034.58069,90224.87032,93810.73055,93656.5,95256.64193,93251.64481,93020.29899,90051.36095,80277,69921.267,63768.1955,64724.71844,67248.98246,72024,74832.58296,70267.7954,66894.94122,66092.20192,67480.13816,71326.50604,74892.83134,78562.58008,85241,88736,96746,101682,108902
Yugoslavia ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4943,,,,,,,,,,,,,,,,,,,,8169,,,,,,,,,,10079,,,,,,,,,,13795,,,14364,,,,,,,12810,13129,13522,14234,15264,16025,17154,16884,18381,19363,18995,18430,16712,17228,17866,17596,19878,20197,21817,23019,,,,,,,,20516,24492,26921,25277.18741,26284.35813,24200.07427,27823.09117,29361.82422,31208.30388,30494.89128,35572.71033,37013.524,41573.76921,44189.61539,46189.96835,47057.25425,51967.21152,56919.13423,58457.86728,61605.27578,62668.40043,63983.31776,71131.43219,74488.66792,83077.59602,85945.23488,88812.87374,100269.4407,100269.4407,103374.8837,110900.6872,117013.6539,125043.0427,131058.0901,133156.3624,134359.3719,135576.3699,138681.8129,139884.8224,145690.0425,143997.4362,141983.0947,140178.5805,129953,112710.851,91391.43105,76267.90953,79189.7969,83343.61863,91336.53131,100596.3247,105771.6039,103884.6891,108608.6898,112647.0024,116999.8487,120896,127410,133295,140835,148046,154032
Total 7 East European Countries,1956,,2600,,6696,,9289,,11393,,24906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38593,,,,,,,,,,,,,,,,,,,,50163,,,,,,,,,,,,,,,,,,,,81456,,,,,,,,,,102084,,,,,,,,,,126926,,,134793.78,,,,,,,,,,,,,,,,165840.0263,,,,,,,,,,,185023,,,,,,,,,,185023,195670.1529,198236.3129,209144.9222,218885.9928,233857.3001,239493.6327,257611.2322,272634.7702,286885.8049,304684.5935,322781,328253,344112,364518,380016,404452,420645,436444,449862,465695,499790,524971,550756,583528,604251,619961,641681,662328,672299,675819,667932,674202,684326,705274,706201,725733,721188,727564,718039,662604,590287.9687,559171.9875,552179.2551,574602.9195,607561.899,634669.5018,655903.5957,678315.7918,693183.5562,720678.4006,741208.716,762608.612,792796.6011,837096,875268,931196,986243,1030628
Yugoslav and Czech Successor states ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bosnia ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16530,14610,10535,7287,7484,7933,12232.686,16709.84908,19483.68402,21334.634,22486.70424,23498.60593,24368.05435,25147.83209,26682,27723,29635,31651,33391
Croatia ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33139,26146.671,23087.51049,21240.50965,22493.69972,24023.2713,25440.64431,27170.60812,27849.87333,27599.22447,28399.60198,29649.18446,31190.94206,32532.15256,33931,35356,37018,39054,39991
Macedonia ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7394,6935.572,6477.824248,5991.987429,5884.131656,5819.406207,5889.239082,5971.688429,6174.725836,6440.239047,6730.049804,6427.197563,6485.042341,6705.53378,6981,7267,7558,8004,8376
Slovenia ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21624,19699.464,18615.99348,19137.2413,20151.51509,20977.7272,21732.92538,22776.1058,23596.04561,24917.42417,25889.20371,26588.21221,27465.62321,28608,29880,31165,33004,35248,36481
Serbia/Montenegro/Kosovo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51266,45319.144,32675.10282,22611.17115,23176.45043,24590.21391,26041.03653,27968.07323,28667.27506,23593.16738,25103.13009,26483.80224,27490.18673,27902.53953,29936,31784,33620,34089,35793
Former Yugoslavia ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129953,112710.851,91391.43105,76267.90953,79189.7969,83343.61863,91336.53131,100596.3247,105771.6039,103884.6891,108608.6898,112647.0024,116999.8487,120896.058,127410,133295,140835,148046,154032
Czech Republic ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91706,81054.40232,80643.82687,80693.74779,82484.73784,87382.34324,91016.55927,90354.80676,89566,90727,94029,96475,98187,101729,106318,113016,120701,128064,131522
Slovakia ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40854,34889.316,32656.39978,33277.3027,35342.3346,37407.56323,39706.71001,41537.56467,43938,44016,44389,45810,47677,49678,52383,55788,60530,66825,71102
Former Czechoslovakia ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132560,115943.7183,113300.2266,113971.0505,117827.0724,124789.9065,130723.2693,131892.3714,133504,134743,138418,142285,145864,151407,158701,168804,181231,194889,202624
Successor Republics of USSR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Armenia ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16691,,,,,,,,,,,,,,,,,20483,18086.489,10526.3366,9600.018977,10118.42,10816.59098,11454.76985,11832.77726,12696.56999,13115.5568,13889.37466,15222.75462,17521.39057,19956.86386,22052,25117,28433,32328,34526
Azerbaijan ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24378,,,,,,,,,,,,,,,,,33397,33163.221,25668.33305,19738.94812,15850.37534,13980.03105,14161.77145,14983.1542,16481.46962,17701.09837,19665.92029,21612.8464,23903.80811,26581.03462,29644,36847,48086,59338,66221
Belarus ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48333,,,,,,,,,,,,,,,,,73389,72361.554,65414.84482,60443.31661,53371.44857,47820.81792,49159.80082,54764.01811,59364.19563,61382.57828,64942.76782,67995.07791,71394.83181,76249.68037,84943,92928,102220,111011,122112
Estonia ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12214,,,,,,,,,,,,,,,,,16980,15282,13127.238,12011.42277,11819.24001,12351.10581,12906.90557,14262.13065,15003.76145,14988.75768,16157.88078,17191.98515,18429.80808,19369.7283,20978,22950,25245,27063,26088
Georgia ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28627,,,,,,,,,,,,,,,,,41325,32605.425,17965.58918,12701.67155,11380.69771,11676.59585,12984.37458,14347.73391,14792.51366,15221.49656,15495.4835,16239.26671,17132.42637,19034.1257,20157,22092,24169,27144,27711
Kazakhstan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104875,,,,,,,,,,,,,,,,,122295,108842.55,103073.8949,93591.09652,81798.61836,75091.13166,75466.58731,76749.5193,75291.27843,77324.14295,84901.90896,96363.66667,105807.306,115647.3855,126402,138663,153500,167161,172511
Kyrgyzstan ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11781,,,,,,,,,,,,,,,,,15787,14539.827,12533.33087,10590.66459,8461.941006,8004.996192,8573.350922,9422.112663,9619.977029,9975.916179,10514.61565,11071.89028,11071.89028,11813.70693,12641,12615,13007,14112,15185
Latvia ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18998,,,,,,,,,,,,,,,,,26413,23084.962,15674.6892,13887.77463,14193.30567,14065.56592,14600.05743,15811.86219,16555.01971,17101.33537,18281.32751,19743.83371,21007.43906,22582.99699,25548,28256,31703,34874,33269
